gene	baseMean	log2FoldChange	lfcSE	pvalue	padj
ENSAPLG00000000587	480.013790027996	-0.582702993335861	0.347477424984128	0.00246735216874264	0.0409235892127363
ENSAPLG00000000588	115.389093231454	1.21370359915411	0.637645666562304	0.000159909243554358	0.00644242900035984
ENSAPLG00000000660	10.2540069337418	-2.43276484731959	0.965656995381122	1.8870841866588e-05	0.00140020041568016
ENSAPLG00000000674	25.9234255224224	-1.79155088678103	0.695524646908638	1.71661941043856e-05	0.00132172903542385
ENSAPLG00000000692	946.770364533163	0.690637456360388	0.319117712910484	0.00043016628644882	0.012575982290862
ENSAPLG00000000708	44.1588348785069	-0.608208218712572	0.413798262770971	0.00306111064751847	0.0464297535157248
ENSAPLG00000000805	22.304506172486	-0.653483441956285	0.520566232587873	0.00329706788396862	0.0484614331409399
ENSAPLG00000000904	821.372597283559	-0.595186908267217	0.408002549525717	0.0033617372391656	0.0489254143931956
ENSAPLG00000000975	116.731419740306	0.717980138843471	0.394952509630152	0.000874834054146297	0.0204877510356585
ENSAPLG00000001014	32.8472821079445	-1.06818198686183	0.496631748455919	0.000118392796436093	0.00518046374405561
ENSAPLG00000001018	844.430010908664	-0.589945124821879	0.316016659938955	0.00158794546860853	0.0301755008906152
ENSAPLG00000001038	22.0864245587016	1.01619627449114	0.86249189313	0.00111591290707958	0.0239804095153031
ENSAPLG00000001046	62.1126995524713	1.07826061393171	0.47816357346816	8.86654825597694e-05	0.00422734139430126
ENSAPLG00000001050	2203.24844358729	-0.64678308410793	0.423463032125392	0.00224175195829699	0.0385766941128934
ENSAPLG00000001126	52.4080460620813	-0.716448874421928	0.322724947604527	0.000326200016522164	0.0106335293161698
ENSAPLG00000001183	1729.21804048598	2.25385457015412	0.487329286510272	2.50338659287148e-08	6.28302801101441e-06
ENSAPLG00000001205	18.0223100303383	-1.39865079569804	0.881094970044627	0.000256404582730142	0.00885894482980871
ENSAPLG00000001225	188.127428046937	3.45733230783336	1.02393524551032	2.36557611081498e-06	0.000273625160226616
ENSAPLG00000001299	158.198897542096	-0.765907118350032	0.274218432234458	4.70037027354795e-05	0.00270668075232619
ENSAPLG00000001404	105.029328324357	0.687046341271779	0.323945197325293	0.000490850806318173	0.0139356919157339
ENSAPLG00000001428	8.38158810620162	-0.732991490329658	0.780502654866774	0.00345494995226834	0.0494134162156835
ENSAPLG00000001464	172.577138918991	0.600172204890097	0.268506098651053	0.000603394033350748	0.0157688554648952
ENSAPLG00000001467	416.709823168969	1.56331517362724	0.715930619942216	5.24415353069468e-05	0.00290657209438753
ENSAPLG00000001586	50.0981229947962	1.23645349211394	0.785997596852011	0.000330666056463683	0.01065143536388
ENSAPLG00000001610	4249.24622160036	4.44388310364344	0.799606865617673	4.68946767437006e-10	1.94935309388971e-07
ENSAPLG00000001630	21.6710229586141	-1.12856321706567	0.59365036870843	0.000189619560600596	0.00718609514276106
ENSAPLG00000001741	176.422788960472	-0.880646646127144	0.26919160631436	6.48664785910732e-06	0.000607643590294688
ENSAPLG00000001752	17.2508097501769	-0.657826208865376	0.532819396347789	0.00331814551592266	0.0485386967309344
ENSAPLG00000001777	17.0435170194057	-1.55824153820244	0.75620121455277	7.15880309068679e-05	0.00361150890523814
ENSAPLG00000001811	74.9119730478845	-1.15843973609527	0.448919243863808	3.11826821415506e-05	0.00198465089878902
ENSAPLG00000001873	9.60472792979017	-1.20725972782931	0.864932615710935	0.000508306299834774	0.0141750322859584
ENSAPLG00000001879	111.174351285933	1.49699833172389	0.596774502115841	2.35903716141631e-05	0.00160922627287999
ENSAPLG00000002002	161.480213648531	0.627673479492388	0.187506375898465	1.37394555270988e-05	0.0011137101612437
ENSAPLG00000002127	8.84629114838375	0.78462422926043	0.978919508748762	0.00322469318923814	0.0478203665588024
ENSAPLG00000002201	475.052077796121	0.832770719598756	0.385227859953719	0.00023439151476768	0.00833656665625581
ENSAPLG00000002202	180.450535878662	0.653611339994437	0.362754878950887	0.00125763367274897	0.0256350424771815
ENSAPLG00000002204	214.81874617875	1.63783139790625	0.451464726298249	6.94543214989411e-07	9.52455035648365e-05
ENSAPLG00000002247	10.4988041497709	2.21503108703141	1.00714028047224	3.91643175979801e-05	0.00231762479103483
ENSAPLG00000002251	88.5217063613542	2.10999937469664	0.851632996452325	2.14371647224737e-05	0.00150082718493866
