gene	baseMean	log2FoldChange	lfcSE	pvalue	padj
ENSGALG00000002907	176.400913392936	24.3545904162387	2.88205893083755	1.10864996208149e-17	2.29002736167552e-13
ENSGALG00000008888	26.4849188224666	-2.54827093212464	0.91546332614568	7.91936516113478e-07	0.00238074414547153
ENSGALG00000008905	18.7857538972688	4.63661433996143	7.07138404148739	2.3801408440104e-05	0.0456859723397954
ENSGALG00000012754	6.00849864082474	-13.7016292539998	2.37422581513676	3.79237402233667e-09	3.91676389026931e-05
ENSGALG00000015331	279.680708499675	1.06061949835955	0.233760886271733	2.93671104390082e-07	0.00157421920267933
ENSGALG00000016684	349.744531392254	-2.1196636741227	0.547614311013739	3.810561586656e-07	0.00157421920267933
ENSGALG00000021230	155.988994012871	-2.29186284807604	0.617120455996405	3.71788548955449e-07	0.00157421920267933
ENSGALG00000036686	87.3328459700653	1.09767290665414	0.344515005836554	1.93090847964806e-06	0.00443164950617893
ENSGALG00000044935	157.911120207145	-1.14526285411674	1.11831702718865	2.43292842630591e-05	0.0456859723397954
ENSGALG00000046217	363.081328866202	-13.6267388386328	5.31518175547201	8.73964419345185e-07	0.00238074414547153
ENSGALG00000054442	22.8690869135886	13.4646634183703	5.35393173507446	9.22054277874335e-07	0.00238074414547153
